Date,FTSE,NASDAQ
2016-12-02,6730.7001953125,5255.64990234375
2016-12-09,6954.2001953125,5444.5
2016-12-16,7011.60009765625,5437.16015625
2016-12-23,7068.2001953125,5462.68994140625
2016-12-30,7142.7998046875,5383.1201171875
2017-01-06,7210.10009765625,5521.06005859375
2017-01-13,7337.7998046875,5574.1201171875
2017-01-20,7198.39990234375,5555.330078125
2017-01-27,7184.5,5660.77978515625
2017-02-03,7188.2998046875,5666.77001953125
2017-02-10,7258.7998046875,5734.1298828125
2017-02-17,7300.0,5838.580078125
2017-02-24,7243.7001953125,5845.31005859375
2017-03-03,7374.2998046875,5870.75
2017-03-10,7343.10009765625,5861.72998046875
2017-03-17,7425.0,5901.0
2017-03-24,7336.7998046875,5828.740234375
2017-03-31,7322.89990234375,5911.740234375
2017-04-07,7349.39990234375,5877.81005859375
2017-04-14,7327.60009765625,5805.14990234375
2017-04-21,7114.60009765625,5910.52001953125
2017-04-28,7203.89990234375,6047.60986328125
2017-05-05,7297.39990234375,6100.759765625
2017-05-12,7435.39990234375,6121.22998046875
2017-05-19,7470.7001953125,6083.7001953125
2017-05-26,7547.60009765625,6210.18994140625
2017-06-02,7547.60009765625,6305.7998046875
2017-06-09,7527.2998046875,6207.919921875
2017-06-16,7463.5,6151.759765625
2017-06-23,7424.10009765625,6265.25
2017-06-30,7312.7001953125,6140.419921875
2017-07-07,7350.89990234375,6153.080078125
2017-07-14,7378.39990234375,6312.47021484375
2017-07-21,7452.89990234375,6387.75
2017-07-28,7368.39990234375,6374.68017578125
2017-08-04,7511.7001953125,6351.56005859375
2017-08-11,7310.0,6256.56005859375
2017-08-18,7324.0,6216.52978515625
2017-08-25,7401.5,6265.64013671875
2017-09-01,7438.5,6435.330078125
2017-09-08,7377.60009765625,6360.18994140625
2017-09-15,7215.5,6448.47021484375
2017-09-22,7310.60009765625,6426.919921875
2017-09-29,7372.7998046875,6495.9599609375
2017-10-06,7522.89990234375,6590.18017578125
2017-10-13,7535.39990234375,6605.7998046875
2017-10-20,7523.2001953125,6629.0498046875
2017-10-27,7505.0,6701.259765625
2017-11-03,7560.39990234375,6764.43994140625
2017-11-10,7433.0,6750.93994140625
2017-11-17,7380.7001953125,6782.7900390625
2017-11-24,7409.60009765625,6889.16015625
2017-12-01,7300.5,6847.58984375
2017-12-08,7394.0,6840.080078125
2017-12-15,7490.60009765625,6936.580078125
2017-12-22,7592.7001953125,6959.9599609375
2017-12-29,7687.7998046875,6903.39013671875
